job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,skills_list
AI09628,Data Engineer,90085,USD,SE,CT,Japan,S,Japan,100,"Spark, Git, Python",Master,8,Automotive,2024-07-15,2024-09-24,2376,7.9,DeepTech Ventures,"['Spark', 'Git', 'Python']"
AI09629,Head of AI,149416,GBP,EX,FL,United Kingdom,S,Canada,0,"Data Visualization, Linux, TensorFlow, Kubernetes",Associate,13,Gaming,2024-12-03,2024-12-17,666,6.7,Machine Intelligence Group,"['Data Visualization', 'Linux', 'TensorFlow', 'Kubernetes']"
AI09630,Head of AI,84016,USD,MI,PT,China,L,Germany,50,"Computer Vision, Git, Kubernetes",Master,4,Consulting,2024-07-13,2024-08-19,1871,9.8,DeepTech Ventures,"['Computer Vision', 'Git', 'Kubernetes']"
AI09631,Deep Learning Engineer,130357,EUR,SE,CT,France,L,Japan,50,"SQL, Java, NLP, Spark, Hadoop",Bachelor,8,Consulting,2025-01-13,2025-03-03,974,9.6,Machine Intelligence Group,"['SQL', 'Java', 'NLP', 'Spark', 'Hadoop']"
AI09632,Research Scientist,112121,USD,EX,FL,South Korea,M,South Korea,0,"Git, GCP, SQL, Linux",Associate,10,Automotive,2025-03-07,2025-04-14,877,5.2,TechCorp Inc,"['Git', 'GCP', 'SQL', 'Linux']"
AI09633,Machine Learning Researcher,136561,EUR,SE,FT,Netherlands,M,Switzerland,50,"Linux, R, MLOps, Scala, SQL",PhD,8,Automotive,2025-02-25,2025-05-05,1735,9.4,DataVision Ltd,"['Linux', 'R', 'MLOps', 'Scala', 'SQL']"
AI09634,Principal Data Scientist,166074,USD,SE,CT,Switzerland,L,Switzerland,0,"Python, Mathematics, Hadoop",PhD,5,Education,2025-03-04,2025-05-08,2193,5.3,Smart Analytics,"['Python', 'Mathematics', 'Hadoop']"
AI09635,Computer Vision Engineer,51012,USD,MI,FL,South Korea,S,Norway,0,"GCP, Computer Vision, MLOps, Python",Associate,3,Transportation,2024-03-31,2024-05-08,2489,8.1,Future Systems,"['GCP', 'Computer Vision', 'MLOps', 'Python']"
AI09636,Robotics Engineer,47888,USD,MI,FL,South Korea,S,South Korea,50,"Scala, PyTorch, Git, Spark",Bachelor,4,Energy,2024-03-25,2024-04-17,2365,8.1,Advanced Robotics,"['Scala', 'PyTorch', 'Git', 'Spark']"
AI09637,Machine Learning Engineer,71639,USD,EN,FL,Sweden,M,Sweden,0,"TensorFlow, R, Docker",PhD,1,Transportation,2025-04-26,2025-06-23,879,7.8,Advanced Robotics,"['TensorFlow', 'R', 'Docker']"
AI09638,AI Software Engineer,379418,USD,EX,FL,Denmark,L,Denmark,50,"MLOps, Scala, Deep Learning, TensorFlow, Python",Bachelor,13,Healthcare,2024-10-22,2024-12-05,1358,6.3,Algorithmic Solutions,"['MLOps', 'Scala', 'Deep Learning', 'TensorFlow', 'Python']"
AI09639,NLP Engineer,57763,USD,EN,CT,Canada,S,Canada,100,"SQL, Data Visualization, PyTorch, Java",Bachelor,0,Automotive,2024-05-25,2024-07-23,1020,8.4,Predictive Systems,"['SQL', 'Data Visualization', 'PyTorch', 'Java']"
AI09640,Robotics Engineer,165746,USD,EX,FL,Ireland,L,Switzerland,50,"Git, Deep Learning, Python",Master,16,Government,2025-03-27,2025-05-27,1166,8.2,Cloud AI Solutions,"['Git', 'Deep Learning', 'Python']"
AI09641,ML Ops Engineer,92102,USD,SE,FL,Sweden,S,Sweden,50,"Git, MLOps, SQL, Java, AWS",Master,5,Manufacturing,2024-05-15,2024-06-06,1643,6.5,Autonomous Tech,"['Git', 'MLOps', 'SQL', 'Java', 'AWS']"
AI09642,Autonomous Systems Engineer,138719,USD,MI,CT,Denmark,L,Denmark,0,"PyTorch, Azure, Kubernetes",Associate,2,Education,2024-11-04,2025-01-05,1560,7.1,Autonomous Tech,"['PyTorch', 'Azure', 'Kubernetes']"
AI09643,Data Analyst,176476,EUR,SE,PT,Netherlands,L,Netherlands,50,"PyTorch, AWS, Deep Learning, Statistics",PhD,6,Consulting,2024-01-09,2024-03-07,1914,5.2,Neural Networks Co,"['PyTorch', 'AWS', 'Deep Learning', 'Statistics']"
AI09644,Machine Learning Researcher,47555,USD,EN,PT,Japan,S,India,50,"Linux, Data Visualization, GCP, Deep Learning",PhD,1,Retail,2025-01-19,2025-03-08,994,5.1,Quantum Computing Inc,"['Linux', 'Data Visualization', 'GCP', 'Deep Learning']"
AI09645,Machine Learning Researcher,55591,USD,EN,FL,Canada,L,Canada,100,"Java, Spark, NLP",Master,0,Transportation,2024-01-14,2024-03-23,1516,6.1,Future Systems,"['Java', 'Spark', 'NLP']"
AI09646,AI Consultant,120790,USD,SE,PT,Singapore,M,Denmark,50,"SQL, Kubernetes, Python, Mathematics",Associate,6,Consulting,2024-07-04,2024-09-08,1633,8.9,Cloud AI Solutions,"['SQL', 'Kubernetes', 'Python', 'Mathematics']"
AI09647,NLP Engineer,150016,USD,EX,PT,China,S,China,50,"Tableau, Java, GCP, Deep Learning, R",Bachelor,15,Retail,2024-05-30,2024-06-26,1821,6.4,Neural Networks Co,"['Tableau', 'Java', 'GCP', 'Deep Learning', 'R']"
AI09648,NLP Engineer,177743,USD,EX,FL,South Korea,M,Denmark,0,"SQL, Linux, Computer Vision, Data Visualization, GCP",Master,16,Energy,2025-01-05,2025-03-18,1132,9.0,TechCorp Inc,"['SQL', 'Linux', 'Computer Vision', 'Data Visualization', 'GCP']"
AI09649,Autonomous Systems Engineer,55976,USD,MI,PT,Israel,M,Netherlands,50,"PyTorch, R, MLOps",PhD,4,Gaming,2024-02-19,2024-03-31,2398,5.6,Predictive Systems,"['PyTorch', 'R', 'MLOps']"
AI09650,Autonomous Systems Engineer,91208,USD,EN,PT,Denmark,M,Denmark,50,"Hadoop, Python, Scala",PhD,0,Retail,2024-12-08,2024-12-31,1512,6.0,Autonomous Tech,"['Hadoop', 'Python', 'Scala']"
AI09651,AI Specialist,148108,USD,EX,FL,Austria,L,Austria,0,"Spark, SQL, Hadoop, Computer Vision, AWS",Bachelor,14,Automotive,2024-02-08,2024-02-25,530,9.0,Smart Analytics,"['Spark', 'SQL', 'Hadoop', 'Computer Vision', 'AWS']"
AI09652,Head of AI,103160,USD,MI,FL,Sweden,L,Japan,0,"Scala, Python, R",PhD,2,Gaming,2024-07-18,2024-09-17,1499,9.3,Future Systems,"['Scala', 'Python', 'R']"
AI09653,Principal Data Scientist,153134,USD,SE,FT,Norway,M,Norway,0,"Mathematics, Computer Vision, Linux, Kubernetes",Master,9,Healthcare,2024-08-09,2024-09-13,1221,7.8,Digital Transformation LLC,"['Mathematics', 'Computer Vision', 'Linux', 'Kubernetes']"
AI09654,AI Product Manager,131893,GBP,SE,PT,United Kingdom,S,United Kingdom,50,"Linux, Spark, Git, PyTorch",PhD,8,Education,2024-09-05,2024-09-29,859,6.0,Advanced Robotics,"['Linux', 'Spark', 'Git', 'PyTorch']"
AI09655,Robotics Engineer,140723,USD,SE,FL,Norway,M,Norway,0,"AWS, Docker, Data Visualization, Tableau, Azure",PhD,7,Telecommunications,2024-11-24,2025-01-30,2180,9.4,Cognitive Computing,"['AWS', 'Docker', 'Data Visualization', 'Tableau', 'Azure']"
AI09656,Data Engineer,121274,USD,EX,CT,Austria,L,Austria,0,"Kubernetes, NLP, Hadoop, SQL, PyTorch",Associate,17,Energy,2024-01-11,2024-01-31,1215,9.3,Neural Networks Co,"['Kubernetes', 'NLP', 'Hadoop', 'SQL', 'PyTorch']"
AI09657,NLP Engineer,126699,USD,SE,CT,Australia,L,Australia,0,"Mathematics, Scala, Hadoop, Kubernetes",Bachelor,7,Education,2024-09-11,2024-10-15,1548,6.0,DeepTech Ventures,"['Mathematics', 'Scala', 'Hadoop', 'Kubernetes']"
AI09658,Deep Learning Engineer,176150,USD,SE,CT,Norway,L,Norway,100,"Deep Learning, NLP, Kubernetes, AWS, Mathematics",Associate,7,Government,2024-04-04,2024-05-06,2147,8.8,DeepTech Ventures,"['Deep Learning', 'NLP', 'Kubernetes', 'AWS', 'Mathematics']"
AI09659,AI Specialist,48716,USD,EN,FL,Japan,M,Canada,50,"Computer Vision, Scala, AWS",Bachelor,0,Gaming,2024-01-14,2024-03-23,2084,6.2,Digital Transformation LLC,"['Computer Vision', 'Scala', 'AWS']"
AI09660,Autonomous Systems Engineer,155444,USD,EX,FL,Japan,S,Japan,100,"Docker, Scala, R, MLOps",Associate,19,Education,2024-02-18,2024-03-23,1233,5.5,Predictive Systems,"['Docker', 'Scala', 'R', 'MLOps']"
AI09661,Machine Learning Engineer,288302,USD,EX,FL,Denmark,L,Germany,50,"Computer Vision, PyTorch, AWS",PhD,15,Media,2024-09-12,2024-10-16,1901,8.2,Digital Transformation LLC,"['Computer Vision', 'PyTorch', 'AWS']"
AI09662,AI Consultant,87474,USD,EN,FL,Switzerland,S,Sweden,0,"Linux, MLOps, Tableau, PyTorch, Docker",PhD,0,Healthcare,2024-03-19,2024-04-24,1288,8.3,Predictive Systems,"['Linux', 'MLOps', 'Tableau', 'PyTorch', 'Docker']"
AI09663,AI Research Scientist,76473,USD,SE,CT,South Korea,S,South Korea,50,"PyTorch, Docker, Git",PhD,8,Automotive,2024-09-14,2024-10-08,1511,6.6,Algorithmic Solutions,"['PyTorch', 'Docker', 'Git']"
AI09664,Data Scientist,57000,EUR,EN,FT,Netherlands,M,Netherlands,0,"Python, Git, MLOps, Scala",Associate,0,Retail,2024-11-23,2024-12-26,1280,5.9,Predictive Systems,"['Python', 'Git', 'MLOps', 'Scala']"
AI09665,AI Research Scientist,47640,USD,EN,FT,Finland,M,Finland,0,"Kubernetes, Data Visualization, MLOps",Bachelor,1,Telecommunications,2024-05-17,2024-07-24,1831,9.5,Smart Analytics,"['Kubernetes', 'Data Visualization', 'MLOps']"
AI09666,AI Research Scientist,90648,USD,EN,FT,Singapore,L,Netherlands,50,"GCP, Azure, AWS",Master,1,Transportation,2025-04-03,2025-05-06,2229,6.6,Quantum Computing Inc,"['GCP', 'Azure', 'AWS']"
AI09667,Principal Data Scientist,50533,USD,MI,FT,Finland,S,Finland,0,"NLP, R, MLOps, SQL, Spark",Associate,4,Real Estate,2024-08-21,2024-09-26,2207,8.9,Future Systems,"['NLP', 'R', 'MLOps', 'SQL', 'Spark']"
AI09668,Deep Learning Engineer,85290,USD,SE,PT,Austria,S,Denmark,50,"Java, AWS, Hadoop",PhD,7,Automotive,2024-02-23,2024-04-18,2115,5.2,AI Innovations,"['Java', 'AWS', 'Hadoop']"
AI09669,AI Product Manager,43117,USD,EN,PT,Ireland,M,United States,100,"Statistics, Docker, Tableau, Computer Vision, Linux",PhD,1,Education,2025-01-19,2025-03-05,1185,7.3,Cloud AI Solutions,"['Statistics', 'Docker', 'Tableau', 'Computer Vision', 'Linux']"
AI09670,AI Product Manager,70336,USD,MI,PT,India,M,India,50,"Tableau, SQL, Java, MLOps",Associate,4,Technology,2025-03-21,2025-04-11,2121,8.1,Autonomous Tech,"['Tableau', 'SQL', 'Java', 'MLOps']"
AI09671,AI Software Engineer,50932,USD,EN,FT,India,M,India,50,"Deep Learning, Spark, Docker, TensorFlow, R",Associate,0,Technology,2024-04-26,2024-05-17,1360,6.7,Digital Transformation LLC,"['Deep Learning', 'Spark', 'Docker', 'TensorFlow', 'R']"
AI09672,Head of AI,51818,EUR,EN,CT,Germany,M,Canada,0,"Statistics, Python, Spark, Scala",Master,0,Healthcare,2024-06-20,2024-08-28,1143,8.9,AI Innovations,"['Statistics', 'Python', 'Spark', 'Scala']"
AI09673,AI Product Manager,157784,EUR,EX,CT,France,S,France,0,"Tableau, Git, GCP",Master,17,Healthcare,2025-01-14,2025-03-10,1462,9.5,Machine Intelligence Group,"['Tableau', 'Git', 'GCP']"
AI09674,Data Engineer,61778,USD,MI,FT,Finland,M,Finland,100,"Deep Learning, R, Java, Docker, TensorFlow",Master,2,Consulting,2024-11-08,2024-12-13,1963,7.7,Neural Networks Co,"['Deep Learning', 'R', 'Java', 'Docker', 'TensorFlow']"
AI09675,Principal Data Scientist,183011,EUR,EX,CT,France,L,United States,0,"Scala, R, Azure, Docker",Associate,17,Education,2024-10-07,2024-12-18,1717,7.4,Algorithmic Solutions,"['Scala', 'R', 'Azure', 'Docker']"
AI09676,Research Scientist,98587,USD,MI,FT,Switzerland,S,Switzerland,50,"Deep Learning, Computer Vision, Kubernetes, Git",Bachelor,3,Media,2024-10-10,2024-11-23,938,9.8,Cloud AI Solutions,"['Deep Learning', 'Computer Vision', 'Kubernetes', 'Git']"
AI09677,AI Research Scientist,58589,USD,MI,FL,Finland,M,Finland,0,"Data Visualization, Python, Spark, TensorFlow, Scala",Master,2,Manufacturing,2025-04-07,2025-04-26,1389,8.0,AI Innovations,"['Data Visualization', 'Python', 'Spark', 'TensorFlow', 'Scala']"
AI09678,Machine Learning Engineer,133360,USD,EX,FT,Canada,S,Denmark,100,"Computer Vision, Hadoop, Docker",Master,12,Healthcare,2024-05-15,2024-06-30,1279,7.2,Autonomous Tech,"['Computer Vision', 'Hadoop', 'Docker']"
AI09679,AI Architect,50274,USD,EN,PT,Israel,L,Israel,100,"Kubernetes, Python, Docker",Bachelor,0,Transportation,2024-09-08,2024-10-31,629,6.2,Machine Intelligence Group,"['Kubernetes', 'Python', 'Docker']"
AI09680,NLP Engineer,112085,USD,SE,FT,Canada,L,Canada,0,"Python, Tableau, Computer Vision, Scala, MLOps",Associate,9,Manufacturing,2024-10-08,2024-11-03,2029,9.1,TechCorp Inc,"['Python', 'Tableau', 'Computer Vision', 'Scala', 'MLOps']"
AI09681,AI Software Engineer,75146,USD,SE,PT,Austria,S,Austria,0,"SQL, GCP, Tableau",Master,5,Consulting,2024-12-26,2025-02-21,1277,6.3,DataVision Ltd,"['SQL', 'GCP', 'Tableau']"
AI09682,Data Engineer,248302,USD,EX,FL,Denmark,M,Denmark,50,"SQL, Deep Learning, Python",PhD,10,Gaming,2024-10-12,2024-11-28,694,8.7,AI Innovations,"['SQL', 'Deep Learning', 'Python']"
AI09683,Data Analyst,168958,USD,EX,FT,Norway,S,Norway,50,"Java, Kubernetes, TensorFlow, Statistics",Master,19,Finance,2024-05-17,2024-06-25,1185,6.1,Machine Intelligence Group,"['Java', 'Kubernetes', 'TensorFlow', 'Statistics']"
AI09684,AI Research Scientist,77347,USD,MI,PT,Austria,M,Israel,50,"Data Visualization, GCP, Spark, R, Tableau",PhD,4,Technology,2024-05-21,2024-07-23,2295,6.8,Predictive Systems,"['Data Visualization', 'GCP', 'Spark', 'R', 'Tableau']"
AI09685,Robotics Engineer,112073,USD,SE,PT,Finland,L,Israel,0,"Java, TensorFlow, Docker, AWS",Associate,8,Finance,2024-06-26,2024-07-22,1289,6.8,Cognitive Computing,"['Java', 'TensorFlow', 'Docker', 'AWS']"
AI09686,Autonomous Systems Engineer,188128,USD,EX,PT,South Korea,L,France,100,"Python, Deep Learning, GCP",PhD,19,Technology,2025-01-21,2025-03-03,2097,6.3,Digital Transformation LLC,"['Python', 'Deep Learning', 'GCP']"
AI09687,Research Scientist,237344,USD,EX,FT,Denmark,S,Denmark,0,"Python, TensorFlow, Linux, Statistics",PhD,12,Real Estate,2024-04-23,2024-07-05,958,5.5,AI Innovations,"['Python', 'TensorFlow', 'Linux', 'Statistics']"
AI09688,Machine Learning Engineer,230063,EUR,EX,FL,France,M,Sweden,0,"Azure, Scala, Data Visualization, PyTorch, SQL",Bachelor,12,Retail,2025-03-18,2025-04-14,797,9.9,Quantum Computing Inc,"['Azure', 'Scala', 'Data Visualization', 'PyTorch', 'SQL']"
AI09689,Deep Learning Engineer,37021,USD,EN,CT,Finland,M,Finland,0,"GCP, Python, Deep Learning",Master,0,Manufacturing,2024-09-20,2024-10-27,731,9.0,Algorithmic Solutions,"['GCP', 'Python', 'Deep Learning']"
AI09690,Autonomous Systems Engineer,80700,USD,EN,FL,Norway,M,Norway,0,"Linux, MLOps, R, Hadoop, NLP",Associate,1,Media,2025-04-29,2025-06-30,1465,9.0,Autonomous Tech,"['Linux', 'MLOps', 'R', 'Hadoop', 'NLP']"
AI09691,Autonomous Systems Engineer,91292,USD,SE,CT,Canada,S,Canada,50,"Java, Tableau, PyTorch, MLOps",Bachelor,9,Energy,2024-03-18,2024-05-09,1130,8.7,DataVision Ltd,"['Java', 'Tableau', 'PyTorch', 'MLOps']"
AI09692,AI Software Engineer,281132,USD,EX,PT,United States,M,United States,100,"GCP, Mathematics, Deep Learning",Bachelor,17,Retail,2024-06-28,2024-08-25,500,9.2,AI Innovations,"['GCP', 'Mathematics', 'Deep Learning']"
AI09693,AI Consultant,122898,USD,EX,CT,Japan,S,Japan,0,"Linux, Kubernetes, Data Visualization, Computer Vision",PhD,16,Government,2024-04-07,2024-06-17,842,7.4,Digital Transformation LLC,"['Linux', 'Kubernetes', 'Data Visualization', 'Computer Vision']"
AI09694,AI Architect,263467,USD,EX,FT,Switzerland,M,Denmark,0,"Scala, GCP, Linux, Python, TensorFlow",Associate,19,Consulting,2024-05-15,2024-06-02,1872,8.0,TechCorp Inc,"['Scala', 'GCP', 'Linux', 'Python', 'TensorFlow']"
AI09695,Data Engineer,87133,USD,MI,FL,Australia,L,Australia,50,"Spark, Azure, Hadoop, Kubernetes, Statistics",Associate,2,Technology,2025-01-15,2025-03-12,1893,6.7,AI Innovations,"['Spark', 'Azure', 'Hadoop', 'Kubernetes', 'Statistics']"
AI09696,Research Scientist,100470,USD,SE,FT,South Korea,M,South Korea,0,"TensorFlow, NLP, Docker, Java, Linux",PhD,6,Gaming,2025-01-23,2025-02-12,631,6.3,Advanced Robotics,"['TensorFlow', 'NLP', 'Docker', 'Java', 'Linux']"
AI09697,Head of AI,354999,USD,EX,FT,Switzerland,M,Switzerland,50,"GCP, Python, Git",Bachelor,14,Real Estate,2024-10-13,2024-10-28,952,7.8,TechCorp Inc,"['GCP', 'Python', 'Git']"
AI09698,Data Analyst,55450,USD,MI,FL,Finland,S,Finland,50,"AWS, Statistics, TensorFlow",Bachelor,3,Consulting,2024-12-26,2025-03-04,1920,9.2,Algorithmic Solutions,"['AWS', 'Statistics', 'TensorFlow']"
AI09699,AI Specialist,97184,USD,MI,PT,Norway,S,Norway,100,"Java, MLOps, SQL, PyTorch, Azure",PhD,4,Education,2024-01-06,2024-02-25,1894,5.4,Autonomous Tech,"['Java', 'MLOps', 'SQL', 'PyTorch', 'Azure']"
AI09700,NLP Engineer,108698,USD,EN,CT,Switzerland,M,Switzerland,100,"Kubernetes, Python, Mathematics, GCP, MLOps",Bachelor,1,Government,2024-08-25,2024-10-15,585,7.2,Machine Intelligence Group,"['Kubernetes', 'Python', 'Mathematics', 'GCP', 'MLOps']"
AI09701,Robotics Engineer,152016,GBP,SE,PT,United Kingdom,M,United Kingdom,100,"Hadoop, Docker, Statistics, Tableau, GCP",Associate,5,Government,2024-03-04,2024-04-04,1309,7.4,Cloud AI Solutions,"['Hadoop', 'Docker', 'Statistics', 'Tableau', 'GCP']"
AI09702,Machine Learning Engineer,293641,GBP,EX,CT,United Kingdom,L,South Korea,0,"Scala, R, Statistics, Kubernetes, GCP",Master,16,Education,2025-03-23,2025-05-10,1946,5.7,Cognitive Computing,"['Scala', 'R', 'Statistics', 'Kubernetes', 'GCP']"
AI09703,Principal Data Scientist,138726,USD,EX,FT,Japan,L,Japan,100,"Spark, Kubernetes, Hadoop",Master,13,Retail,2024-07-13,2024-09-16,746,7.8,Quantum Computing Inc,"['Spark', 'Kubernetes', 'Hadoop']"
AI09704,Machine Learning Researcher,170313,USD,EX,PT,Israel,M,Israel,100,"Linux, R, GCP",Bachelor,18,Government,2024-02-27,2024-04-04,2223,5.1,Future Systems,"['Linux', 'R', 'GCP']"
AI09705,Data Analyst,142298,USD,EX,CT,Finland,M,Singapore,50,"NLP, Python, TensorFlow",PhD,16,Healthcare,2025-03-09,2025-03-25,622,9.2,DeepTech Ventures,"['NLP', 'Python', 'TensorFlow']"
AI09706,AI Product Manager,79465,USD,EN,PT,Australia,M,Australia,0,"Java, Computer Vision, Data Visualization",Master,1,Healthcare,2024-03-09,2024-04-28,1990,6.1,Cloud AI Solutions,"['Java', 'Computer Vision', 'Data Visualization']"
AI09707,AI Architect,73927,USD,EN,FT,Singapore,L,Singapore,100,"Python, Mathematics, SQL, Statistics",Associate,0,Finance,2025-04-04,2025-06-04,1755,6.5,Future Systems,"['Python', 'Mathematics', 'SQL', 'Statistics']"
AI09708,Robotics Engineer,111030,USD,EX,FT,China,S,China,50,"Kubernetes, Spark, Python, Azure, Deep Learning",Master,15,Healthcare,2024-03-11,2024-05-04,595,8.0,Advanced Robotics,"['Kubernetes', 'Spark', 'Python', 'Azure', 'Deep Learning']"
AI09709,Machine Learning Engineer,210098,USD,EX,CT,Sweden,M,Sweden,100,"Git, Data Visualization, TensorFlow",Associate,18,Energy,2025-02-12,2025-03-08,2455,7.0,Cognitive Computing,"['Git', 'Data Visualization', 'TensorFlow']"
AI09710,Data Analyst,248406,USD,EX,PT,Sweden,M,Sweden,50,"Python, Git, TensorFlow, Java, Docker",Associate,19,Healthcare,2024-11-29,2025-01-30,1287,5.6,Neural Networks Co,"['Python', 'Git', 'TensorFlow', 'Java', 'Docker']"
AI09711,Machine Learning Researcher,91909,USD,EN,CT,Australia,L,Australia,0,"Statistics, GCP, AWS, Kubernetes, SQL",Associate,1,Consulting,2024-08-13,2024-10-15,1040,8.1,Machine Intelligence Group,"['Statistics', 'GCP', 'AWS', 'Kubernetes', 'SQL']"
AI09712,Autonomous Systems Engineer,63102,EUR,EN,FL,France,L,France,100,"R, Python, Kubernetes, SQL, Docker",PhD,0,Technology,2024-02-08,2024-03-30,1011,7.1,Advanced Robotics,"['R', 'Python', 'Kubernetes', 'SQL', 'Docker']"
AI09713,Machine Learning Researcher,100383,USD,MI,CT,Norway,S,Japan,50,"Git, Kubernetes, Scala, GCP",Master,3,Manufacturing,2025-03-28,2025-06-08,1129,7.9,Neural Networks Co,"['Git', 'Kubernetes', 'Scala', 'GCP']"
AI09714,Head of AI,272950,USD,EX,PT,United States,L,United States,100,"Deep Learning, Spark, MLOps, Docker, Java",Associate,17,Government,2024-09-25,2024-10-31,1386,7.6,Autonomous Tech,"['Deep Learning', 'Spark', 'MLOps', 'Docker', 'Java']"
AI09715,Data Scientist,41842,USD,EN,PT,Israel,L,Israel,0,"Azure, Deep Learning, Tableau",Associate,0,Manufacturing,2024-07-31,2024-09-14,771,8.0,Machine Intelligence Group,"['Azure', 'Deep Learning', 'Tableau']"
AI09716,Robotics Engineer,138182,EUR,SE,PT,France,L,Israel,50,"Azure, Statistics, Python, TensorFlow",Master,5,Finance,2025-02-24,2025-03-10,1229,6.6,Neural Networks Co,"['Azure', 'Statistics', 'Python', 'TensorFlow']"
AI09717,Autonomous Systems Engineer,61049,EUR,EN,FL,Germany,L,Germany,0,"PyTorch, Java, SQL, Docker, Kubernetes",Bachelor,1,Education,2025-02-24,2025-03-16,1900,7.7,DataVision Ltd,"['PyTorch', 'Java', 'SQL', 'Docker', 'Kubernetes']"
AI09718,Deep Learning Engineer,93499,USD,MI,FT,Singapore,S,Germany,100,"Tableau, PyTorch, TensorFlow, Computer Vision",PhD,4,Healthcare,2024-06-27,2024-07-15,1951,5.8,Predictive Systems,"['Tableau', 'PyTorch', 'TensorFlow', 'Computer Vision']"
AI09719,AI Architect,138353,EUR,EX,CT,Germany,M,Germany,50,"Mathematics, Tableau, NLP",Master,16,Consulting,2024-08-14,2024-09-24,1489,7.7,Neural Networks Co,"['Mathematics', 'Tableau', 'NLP']"
AI09720,Data Scientist,126139,USD,SE,PT,Sweden,M,Sweden,0,"Git, Mathematics, Docker, Python, Azure",Associate,8,Retail,2025-02-23,2025-05-07,1486,9.1,Future Systems,"['Git', 'Mathematics', 'Docker', 'Python', 'Azure']"
AI09721,Deep Learning Engineer,52454,USD,MI,FT,China,S,Denmark,50,"Scala, Python, GCP, Data Visualization",Associate,2,Manufacturing,2024-09-24,2024-11-03,657,8.0,Neural Networks Co,"['Scala', 'Python', 'GCP', 'Data Visualization']"
AI09722,AI Architect,125181,USD,SE,PT,Norway,S,Norway,100,"Spark, R, Docker, Data Visualization",Bachelor,7,Healthcare,2024-05-10,2024-07-19,2236,7.6,Cognitive Computing,"['Spark', 'R', 'Docker', 'Data Visualization']"
AI09723,Machine Learning Engineer,287474,GBP,EX,PT,United Kingdom,L,United Kingdom,100,"Java, AWS, Deep Learning",Associate,16,Real Estate,2024-04-09,2024-05-12,2325,7.1,Future Systems,"['Java', 'AWS', 'Deep Learning']"
AI09724,AI Software Engineer,191952,USD,EX,PT,India,L,India,0,"Docker, PyTorch, Hadoop",Bachelor,12,Healthcare,2025-01-22,2025-03-14,1874,9.6,Advanced Robotics,"['Docker', 'PyTorch', 'Hadoop']"
AI09725,Head of AI,277634,USD,EX,FL,Norway,M,Norway,100,"PyTorch, SQL, Mathematics, AWS",PhD,14,Automotive,2024-08-23,2024-10-09,1823,6.6,Algorithmic Solutions,"['PyTorch', 'SQL', 'Mathematics', 'AWS']"
AI09726,NLP Engineer,76446,USD,EN,PT,Singapore,L,China,50,"Hadoop, Mathematics, Data Visualization",Master,0,Telecommunications,2024-05-17,2024-06-20,802,8.3,Neural Networks Co,"['Hadoop', 'Mathematics', 'Data Visualization']"
